year,plant,species,site,habitat,treatment,survival,height,length,width,green_lvs,scape,new_lvs,biomass,canopy,lf_long,comments
2017,177,1,6,4,1,1,86,83,57,4,0,NA,411,NA,NA,NA
2017,178,1,6,4,1,1,136,152,140,11.5,1,NA,8260,NA,NA,NA
2017,179,1,6,4,1,1,97,126,93,7,0,NA,2032,NA,NA,NA
2017,180,1,6,4,1,1,87,110,92,7,0,NA,2018,NA,NA,NA
2017,181,1,6,4,1,1,108,118,97,6.5,0,NA,1760,NA,NA,NA
2017,182,1,6,4,1,1,152,124,108,9,0,NA,3984,NA,NA,NA
2017,183,1,6,4,1,1,91,97,59,5,0,NA,701,NA,NA,NA
2017,184,1,6,4,1,1,115,127,80,6,0,NA,1295,NA,NA,NA
2017,185,1,6,4,1,1,69,71,46,3,0,NA,185,NA,NA,NA
2017,186,1,6,4,1,1,64,80,43,4,0,NA,343,NA,NA,NA
2017,187,1,6,4,1,1,108,94,59,7.5,0,NA,1782,NA,NA,NA
2017,188,1,6,4,1,1,96,107,98,7,0,NA,2101,NA,NA,a tree is reducing the crown expansion.
2017,189,1,6,4,1,1,130,207,125,9,0,NA,4373,NA,NA,NA
2017,190,1,6,4,1,1,106,159,97,9,0,NA,3721,NA,NA,NA
2017,191,1,6,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,192,1,6,4,1,1,94,127,95,7,0,NA,2060,NA,NA,NA
2017,193,1,6,4,1,1,115,106,79,9,0,NA,3265,NA,NA,NA
2017,194,1,6,4,1,1,12,23,18,2,0,NA,40,NA,NA,"the crown is from a lateral sprout, main apex dead"
2017,195,1,6,4,1,1,68,102,100,8,0,NA,2893,NA,NA,NA
2017,196,1,6,4,1,1,121,190,174,12,0,NA,10463,NA,NA,"elevated rhizome and meristem died, now has 4 lateral sprouts with 27 small sprout leaves; number of GLVS17 in ALLPALM file is given as 12, the same number as in 2001 -- this so the BMASS17 calculation is a reasonable estimate. Difference between 2001 and 2017 BMASS is due to minimum crown dimension"
2017,197,1,6,4,1,1,142,200,145,11,0,NA,7626,NA,NA,NA
2017,198,1,6,4,1,1,107,124,78,7,0,NA,1817,NA,NA,NA
2017,199,1,6,4,1,1,115,163,155,9,0,NA,5015,NA,NA,NA
2017,200,1,6,4,1,1,138,170,133,7,0,NA,2552,NA,NA,NA
2017,201,1,6,4,1,1,125,149,106,10,0,NA,5017,NA,NA,NA
2017,202,1,6,4,1,1,46,68,48,2,0,NA,75,NA,NA,NA
2017,203,1,6,4,1,1,43,34,20,2,0,NA,43,NA,NA,NA
2017,204,1,6,4,1,1,101,84,60,6,0,NA,1078,NA,NA,NA
2017,205,1,6,4,1,1,103,164,142,7.5,0,NA,3119,NA,NA,NA
2017,206,1,6,4,1,1,116,192,110,8,0,NA,3075,NA,NA,NA
2017,207,1,6,4,1,1,81,103,55,5,0,NA,671,NA,NA,NA
2017,208,1,6,4,1,1,93,89,82,5,0,NA,865,NA,NA,NA
2017,209,1,6,4,1,1,124,147,89,14,0,NA,9731,NA,NA,"elevated rhizome and meristem died, now has 3 lateral sprouts"
2017,210,1,6,4,1,1,103,150,81,6.5,0,NA,1569,NA,NA,NA
2017,211,1,6,4,1,1,117,110,73,7.5,0,NA,2041,NA,NA,NA
2017,212,1,6,4,1,1,123,168,92,8.5,0,NA,3154,NA,NA,NA
2017,213,1,6,4,1,1,138,138,68,4,0,NA,460,NA,NA,NA
2017,214,1,6,4,1,1,149,235,175,11,3,NA,8597,NA,NA,NA
2017,215,1,6,4,1,1,137,146,130,11.5,0,NA,7879,NA,NA,NA
2017,216,1,6,4,1,1,92,105,104,8,0,NA,2967,NA,NA,NA
2017,217,1,6,4,1,1,118,178,149,10,0,NA,6232,NA,NA,NA
2017,218,1,6,4,1,1,114,187,140,9,0,NA,4701,NA,NA,NA
2017,219,1,6,4,1,1,73,86,50,4,0,NA,378,NA,NA,NA
2017,220,1,6,4,1,1,122,196,129,6.5,0,NA,2111,NA,NA,NA
2017,221,2,6,4,2,1,87,61,42,2,0,NA,289,NA,NA,NA
2017,222,2,6,4,2,1,93,124,84,2.5,0,NA,905,NA,NA,NA
2017,223,2,6,4,2,1,138,137,125,3,0,NA,1510,NA,NA,NA
2017,224,2,6,4,2,1,155,293,86,5,0,NA,1757,NA,NA,NA
2017,225,2,6,4,2,1,120,236,135,4,0,NA,1950,NA,NA,NA
2017,226,2,6,4,2,1,130,188,110,4,0,NA,1682,NA,NA,NA
2017,227,2,6,4,2,1,122,188,156,4,0,NA,2174,NA,NA,NA
2017,228,2,6,4,2,1,113,160,154,6,0,NA,2818,NA,NA,NA
2017,229,2,6,4,2,1,140,180,109,5,2,NA,2004,NA,NA,NA
2017,230,2,6,4,2,1,115,150,118,3,0,NA,1435,NA,NA,NA
2017,231,2,6,4,2,1,127,229,184,5.5,0,NA,2973,NA,NA,NA
2017,232,2,6,4,2,1,140,196,134,5,0,NA,2271,NA,NA,NA
2017,233,2,6,4,2,1,110,102,73,2,0,NA,621,NA,NA,NA
2017,234,2,6,4,2,1,135,256,118,6,0,NA,2432,NA,NA,NA
2017,235,2,6,4,2,1,104,156,103,4,0,NA,1607,NA,NA,NA
2017,236,2,6,4,2,1,148,281,201,4,0,NA,2656,NA,NA,NA
2017,237,2,6,4,2,1,113,262,170,4,0,NA,2324,NA,NA,NA
2017,238,2,6,4,2,1,115,258,142,5,0,NA,2357,NA,NA,NA
2017,239,2,6,4,2,1,95,204,123,4,0,NA,1821,NA,NA,NA
2017,240,2,6,4,2,1,114,197,78,4,0,NA,1339,NA,NA,NA
2017,241,2,6,4,2,1,127,259,136,5,0,NA,2293,NA,NA,NA
2017,242,2,6,4,2,1,36,42,20,1,0,NA,-280,NA,NA,appears to be dying
2017,243,2,6,4,2,1,108,97,64,3,0,NA,857,NA,NA,herbivory damage to leaf tips
2017,244,2,6,4,2,1,115,247,144,5,0,NA,2378,NA,NA,herbivory damage
2017,245,2,6,4,2,1,51,116,60,2.5,0,NA,648,NA,NA,NA
2017,246,2,6,4,2,1,133,250,173,6,0,NA,3022,NA,NA,NA
2017,247,2,6,4,2,1,129,195,141,4,0,NA,2014,NA,NA,NA
2017,248,2,6,4,2,1,97,113,76,3,0,NA,985,NA,NA,NA
2017,249,2,6,4,2,1,96,165,104,4,0,NA,1618,NA,NA,NA
2017,250,2,6,4,2,1,137,235,78,4,0,NA,1339,NA,NA,NA
2017,251,2,6,4,2,1,122,104,84,3,0,NA,1071,NA,NA,NA
2017,252,2,6,4,2,1,112,209,137,4,0,NA,1971,NA,NA,NA
2017,253,2,6,4,2,1,83,121,83,3,0,NA,1060,NA,NA,NA
2017,254,2,6,4,2,1,101,199,91,4,0,NA,1478,NA,NA,NA
2017,255,2,6,4,2,1,98,186,92,3,0,NA,1157,NA,NA,NA
2017,256,2,6,4,2,1,75,163,57,2,0,NA,449,NA,NA,NA
2017,257,2,6,4,2,1,109,204,113,4,0,NA,1714,NA,NA,NA
2017,258,2,6,4,2,1,156,196,189,4,0,NA,2528,NA,NA,NA
2017,259,2,6,4,2,1,94,145,79,3,0,NA,1017,NA,NA,NA
2017,260,2,6,4,2,1,140,127,126,4,0,NA,1853,NA,NA,NA
2017,261,2,6,4,2,1,90,118,97,4,0,NA,1543,NA,NA,NA
2017,262,2,6,4,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,263,2,6,4,2,1,120,169,156,6,0,NA,2839,NA,NA,NA
2017,264,2,6,4,2,1,64,114,39,3,0,NA,589,NA,NA,NA
2017,265,2,6,4,2,1,117,179,100,4,0,NA,1575,NA,NA,NA
2017,266,2,6,4,2,1,86,147,56,3,0,NA,771,NA,NA,NA
2017,267,2,6,4,2,1,126,115,91,5,0,NA,1811,NA,NA,NA
2017,268,2,6,4,2,1,153,229,160,4,0,NA,2217,NA,NA,NA
2017,269,2,6,4,2,1,112,154,127,4.5,0,NA,2030,NA,NA,NA
2017,270,2,6,4,2,1,79,108,45,3,0,NA,653,NA,NA,NA
2017,271,2,6,4,1,1,127,143,89,5.5,0,NA,1956,NA,NA,NA
2017,272,2,6,4,1,1,81,132,68,3,0,NA,899,NA,NA,NA
2017,273,2,6,4,1,1,129,205,116,3.5,1,NA,1580,NA,NA,NA
2017,274,2,6,4,1,1,117,165,69,4,0,NA,1243,NA,NA,NA
2017,275,2,6,4,1,1,80,159,121,4,0,NA,1800,NA,NA,NA
2017,276,2,6,4,1,1,82,139,131,5,0,NA,2239,NA,NA,NA
2017,277,2,6,4,1,1,133,171,151,5,0,NA,2453,NA,NA,NA
2017,278,2,6,4,1,1,103,177,136,5,0,NA,2293,NA,NA,NA
2017,279,2,6,4,1,1,89,136,123,5,0,NA,2154,NA,NA,NA
2017,280,2,6,4,1,1,135,208,159,4.5,0,NA,2373,NA,NA,NA
2017,281,2,6,4,1,1,142,149,78,3,0,NA,1007,NA,NA,NA
2017,282,2,6,4,1,1,101,146,95,4,0,NA,1521,NA,NA,NA
2017,283,2,6,4,1,1,152,232,158,5,0,NA,2528,NA,NA,NA
2017,284,2,6,4,1,1,127,169,164,6.5,0,NA,3091,NA,NA,NA
2017,285,2,6,4,1,1,107,122,94,3.5,0,NA,1344,NA,NA,NA
2017,286,2,6,4,1,1,96,125,101,3,0,NA,1253,NA,NA,NA
2017,287,2,6,4,1,1,109,120,67,3,0,NA,889,NA,NA,NA
2017,288,2,6,4,1,1,97,152,57,4,0,NA,1114,NA,NA,NA
2017,289,2,6,4,1,1,110,156,99,5,0,NA,1896,NA,NA,NA
2017,290,2,6,4,1,1,116,131,95,3.5,0,NA,1355,NA,NA,NA
2017,291,2,6,4,1,1,129,143,136,3.5,0,NA,1794,NA,NA,NA
2017,292,2,6,4,1,1,105,141,111,5,0,NA,2025,NA,NA,NA
2017,293,2,6,4,1,1,152,174,121,4.5,0,NA,1966,NA,NA,NA
2017,294,2,6,4,1,1,124,109,75,3,0,NA,974,NA,NA,NA
2017,295,2,6,4,1,1,62,78,68,2.5,0,NA,733,NA,NA,NA
2017,296,2,6,4,1,1,150,185,164,5,0,NA,2593,NA,NA,NA
2017,297,2,6,4,1,1,143,108,47,4,0,NA,1007,NA,NA,NA
2017,298,2,6,4,1,1,159,165,157,5,0,NA,2518,NA,NA,NA
2017,299,2,6,4,1,1,86,145,130,5,0,NA,2229,NA,NA,NA
2017,300,2,6,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plant NOT found. We searched for this plant 4 separate times, each time with a metal detector and we could not locate the stake or plant. It's possibility under a sizable down sand pine"
2017,301,2,6,4,1,1,154,266,149,5,0,NA,2432,NA,NA,NA
2017,302,2,6,4,1,1,128,159,137,5,0,NA,2303,NA,NA,NA
2017,303,2,6,4,1,1,119,139,108,4,0,NA,1660,NA,NA,NA
2017,304,2,6,4,1,1,129,173,94,4.5,0,NA,1677,NA,NA,NA
2017,305,2,6,4,1,1,118,180,146,6,2,NA,2732,NA,NA,NA
2017,306,2,6,4,1,1,136,163,135,4.5,0,NA,2116,NA,NA,under a fallen sand pine but growing
2017,307,2,6,4,1,1,103,125,84,3.5,0,NA,1237,NA,NA,NA
2017,308,2,6,4,1,1,37,144,81,5,0,NA,1704,NA,NA,NA
2017,309,2,6,4,1,1,101,125,122,5,0,NA,2143,NA,NA,NA
2017,310,2,6,4,1,1,74,125,80,4.5,0,NA,1527,NA,NA,NA
2017,311,2,6,4,1,1,77,101,99,5,0,NA,1896,NA,NA,NA
2017,312,2,6,4,1,1,148,208,122,5,0,NA,2143,NA,NA,NA
2017,313,2,6,4,1,1,148,181,100,5,0,NA,1907,NA,NA,NA
2017,314,2,6,4,1,1,166,65,35,3,0,NA,546,NA,NA,NA
2017,315,2,6,4,1,1,133,197,112,5,0,NA,2036,NA,NA,NA
2017,316,2,6,4,1,1,138,204,95,5,0,NA,1854,NA,NA,NA
2017,317,2,6,4,1,1,116,135,89,5,0,NA,1789,NA,NA,NA
2017,318,2,6,4,1,1,95,140,99,4,0,NA,1564,NA,NA,NA
2017,319,2,6,4,1,1,32,19,3,2,0,NA,-129,NA,NA,"tree fell on this plant, still surviving"
2017,320,2,6,4,1,1,128,133,105,4.5,0,NA,1795,NA,NA,NA
2017,401,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,402,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,403,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,404,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,405,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,406,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,407,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,408,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,409,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,410,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,411,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,412,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,413,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,414,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,415,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,416,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,417,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,418,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,419,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,420,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,421,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,422,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,423,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,424,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,425,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,426,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,427,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,428,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,429,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,430,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,431,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,432,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,433,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,434,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,435,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,436,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,437,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,438,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,439,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,440,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,441,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,442,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,443,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,444,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,445,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,446,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,447,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,448,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,449,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,450,1,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,451,1,6,3,1,1,126,180,107,9,0,NA,3961,NA,NA,NA
2017,452,1,6,3,1,1,174,247,146,11,0,NA,7660,NA,NA,NA
2017,453,1,6,3,1,1,181,196,159,10.5,0,NA,7267,NA,NA,NA
2017,454,1,6,3,1,1,178,164,136,8,0,NA,3520,NA,NA,NA
2017,455,1,6,3,1,1,68,73,35,3,0,NA,155,NA,NA,NA
2017,456,1,6,3,1,1,163,165,158,11,0,NA,8055,NA,NA,NA
2017,457,1,6,3,1,1,150,246,126,6,0,NA,1730,NA,NA,NA
2017,458,1,6,3,1,1,185,284,172,11,2,NA,8502,NA,NA,NA
2017,459,1,6,3,1,1,152,232,209,12,2,NA,11759,NA,NA,NA
2017,460,1,6,3,1,1,61,76,73,4,0,NA,481,NA,NA,NA
2017,461,1,6,3,1,1,83,121,107,10,0,NA,5047,NA,NA,NA
2017,462,1,6,3,1,1,113,135,118,8,0,NA,3215,NA,NA,NA
2017,463,1,6,3,1,1,162,256,153,15,0,NA,16105,NA,NA,NA
2017,464,1,6,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,465,1,6,3,1,1,65,69,45,6,0,NA,898,NA,NA,NA
2017,466,1,6,3,1,1,124,133,85,7,0,NA,1919,NA,NA,NA
2017,467,1,6,3,1,1,153,163,109,4,0,NA,621,NA,NA,NA
2017,468,1,6,3,1,1,75,86,79,5,0,NA,845,NA,NA,NA
2017,469,1,6,3,1,1,135,146,135,13,0,NA,10700,NA,NA,NA
2017,470,1,6,3,1,1,122,164,161,12,0,NA,9958,NA,NA,NA
2017,471,1,6,3,1,1,57,50,49,2,0,NA,76,NA,NA,NA
2017,472,1,6,3,1,1,76,73,57,5,0,NA,686,NA,NA,NA
2017,473,1,6,3,1,1,81,85,47,6,0,NA,923,NA,NA,NA
2017,474,1,6,3,1,1,124,147,144,7,0,NA,2685,NA,NA,NA
2017,475,1,6,3,1,1,46,63,52,6,0,NA,984,NA,NA,NA
2017,476,1,6,3,1,1,42,37,9,1,0,NA,5,NA,NA,NA
2017,477,1,6,3,1,1,74,57,20,1,0,NA,9,NA,NA,"main apex died, leaf canopy produced by lateral sprouts"
2017,478,1,6,3,1,1,82,82,57,5,0,NA,686,NA,NA,NA
2017,479,1,6,3,1,1,101,88,45,5,0,NA,590,NA,NA,NA
2017,480,1,6,3,1,1,119,80,45,7,0,NA,1280,NA,NA,NA
2017,481,1,6,3,1,1,137,186,174,12,0,NA,10463,NA,NA,NA
2017,482,1,6,3,1,1,82,157,124,7,0,NA,2441,NA,NA,NA
2017,483,1,6,3,1,1,151,205,153,7,0,NA,2791,NA,NA,NA
2017,484,1,6,3,1,1,134,124,84,7,0,NA,1905,NA,NA,pine tree fell on plant
2017,485,1,6,3,1,1,157,188,158,9,1,NA,5077,NA,NA,pine tree fell on plant
2017,486,1,6,3,1,1,144,187,171,11,2,NA,8471,NA,NA,NA
2017,487,1,6,3,1,1,110,137,118,3,0,NA,337,NA,NA,"main meristem appears to be dying, green leaves are old, there are no new leaves"
2017,488,1,6,3,1,1,121,132,106,7,0,NA,2209,NA,NA,NA
2017,489,1,6,3,1,1,180,216,141,11,0,NA,7491,NA,NA,NA
2017,490,1,6,3,1,1,133,207,195,13,0,NA,13525,NA,NA,NA
2017,491,1,6,3,1,1,145,237,195,15,4,NA,18796,NA,NA,NA
2017,492,1,6,3,1,1,114,168,152,9,0,NA,4953,NA,NA,NA
2017,493,1,6,3,1,1,177,216,141,12,1,NA,9151,NA,NA,NA
2017,494,1,6,3,1,1,167,241,130,15,0,NA,14518,NA,NA,NA
2017,495,1,6,3,1,1,123,211,163,11,3,NA,8216,NA,NA,NA
2017,496,1,6,3,1,1,127,153,106,9.5,0,NA,4459,NA,NA,NA
2017,497,1,6,3,1,1,165,195,162,12,0,NA,9997,NA,NA,NA
2017,498,1,6,3,1,1,122,143,96,7,0,NA,2074,NA,NA,NA
2017,499,1,6,3,1,1,168,181,154,15,3,NA,16172,NA,NA,NA
2017,500,1,6,3,1,1,149,186,151,12,1,NA,9560,NA,NA,NA
2017,501,1,6,4,5,1,79,81,42,5,0,NA,565,NA,NA,unburned in 2013 fire
2017,501,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,502,1,6,4,3,1,97,166,90,11,0,NA,5628,NA,NA,unburned in 2013 fire
2017,502,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,503,1,6,4,3,1,74,60,44,4,0,NA,348,NA,NA,unburned in 2013 fire
2017,503,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,504,1,6,4,5,1,89,74,44,4,0,NA,348,NA,NA,unburned in 2013 fire
2017,504,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,505,1,6,4,5,1,108,128,124,7,0,NA,2441,NA,NA,unburned in 2013 fire
2017,505,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,506,1,6,4,4,1,66,40,28,3,0,NA,135,NA,NA,unburned in 2013 fire
2017,506,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,507,1,6,4,4,1,94,115,64,3,0,NA,228,NA,NA,unburned in 2013 fire
2017,507,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,508,1,6,4,4,1,138,170,124,10,0,NA,5544,NA,NA,unburned in 2013 fire
2017,508,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,509,1,6,4,5,1,135,137,133,5,0,NA,1177,NA,NA,unburned in 2013 fire
2017,509,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,510,1,6,4,3,1,95,115,67,7,0,NA,1649,NA,NA,unburned in 2013 fire
2017,510,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,511,1,6,4,3,1,108,102,80,8,0,NA,2510,NA,NA,unburned in 2013 fire
2017,511,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,512,1,6,4,4,1,88,125,87,7,0,NA,1948,NA,NA,unburned in 2013 fire
2017,512,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,513,1,6,4,3,1,48,67,28,2.5,0,NA,89,NA,NA,unburned in 2013 fire
2017,513,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,514,1,6,4,5,1,99,81,79,4,0,NA,506,NA,NA,unburned in 2013 fire
2017,514,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,515,1,6,4,4,1,113,166,152,13,0,NA,11540,NA,NA,unburned in 2013 fire
2017,515,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,516,1,6,4,3,1,38,40,34,4,0,NA,296,NA,NA,unburned in 2013 fire; 2 lateral sprouts
2017,516,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,517,1,6,4,5,1,93,124,68,6,0,NA,1168,NA,NA,unburned in 2013 fire
2017,517,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,518,1,6,4,5,1,92,99,72,7,0,NA,1726,NA,NA,unburned in 2013 fire
2017,518,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,519,1,6,4,3,1,71,75,53,3,0,NA,202,NA,NA,unburned in 2013 fire
2017,519,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,520,1,6,4,5,1,94,108,104,11,0,NA,6171,NA,NA,unburned in 2013 fire
2017,520,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,521,1,6,4,3,1,143,204,117,10,0,NA,5343,NA,NA,unburned in 2013 fire
2017,521,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,522,1,6,4,3,1,31,45,10,3,0,NA,70,NA,NA,unburned in 2013 fire
2017,522,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,523,1,6,4,5,1,100,180,121,9,0,NA,4284,NA,NA,unburned in 2013 fire
2017,523,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,524,1,6,4,3,1,91,95,63,7,0,NA,1586,NA,NA,unburned in 2013 fire
2017,524,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,525,1,6,4,5,1,77,50,27,2,0,NA,52,NA,NA,unburned in 2013 fire
2017,525,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,526,1,6,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,burned and plowed in 2013 fire
2017,526,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,527,1,6,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,burned and plowed in 2013 fire
2017,527,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,528,1,6,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,burned and plowed in 2013 fire
2017,528,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,529,1,6,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,burned and plowed in 2013 fire
2017,529,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,530,1,6,4,5,1,173,87,61,6,0,NA,1090,NA,NA,"burned in 2013 fire; main apex died, all crown is from 24 small lateral sprout leaves; number of GLVS17 in ALLPALM file is given as 6, the same number as in 2001 -- this so the BMASS17 calculation is a reasonable estimate. Difference in BMASS in 2001 & 2017 due to minimum crown differences"
2017,530,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,531,1,6,4,5,1,69,53,45,6,0,NA,898,NA,NA,burned in 2013 fire
2017,531,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,532,1,6,4,5,1,33,47,39,5,0,NA,539,NA,NA,burned in 2013 fire
2017,532,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,533,1,6,4,4,1,119,164,86,13,1,NA,8029,NA,NA,burned in 2013 fire
2017,533,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,534,1,6,4,5,1,126,127,112,11,2,NA,6469,NA,NA,burned in 2013 fire
2017,534,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
2017,535,1,6,4,3,1,118,145,98,11,4,NA,5942,NA,NA,burned in 2013 fire
2017,535,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped
